-8.221668601036071777e-01,-4.068498313426971436e-01,-1.848003268241882324e+00,-3.040480613708496094e-01,7.504897713661193848e-01,7.248124480247497559e-01,3.161789774894714355e-01,-2.282809615135192871e-01
-5.009418353438377380e-03,8.782764673233032227e-01,7.113707065582275391e-01,1.059636473655700684e+00,1.236034989356994629e+00,3.179375529289245605e-01,-1.632141172885894775e-01,-8.656095862388610840e-01
8.606745302677154541e-02,-2.522824518382549286e-02,2.703651189804077148e-01,3.728933930397033691e-01,-6.703874468803405762e-01,-5.505537390708923340e-01,2.820060774683952332e-02,5.893659591674804688e-01
6.136944051831960678e-03,4.923986792564392090e-01,7.633264660835266113e-01,5.052562952041625977e-01,-6.766097545623779297e-01,8.544380962848663330e-02,-5.883879959583282471e-02,-3.339262008666992188e-01
3.064577579498291016e-01,-2.330944985151290894e-01,1.946238577365875244e-01,9.169048815965652466e-02,6.453824043273925781e-01,1.960207223892211914e+00,1.309176906943321228e-02,-6.455062031745910645e-01
-1.642794907093048096e-01,-2.815700173377990723e-01,7.436770200729370117e-01,5.496715903282165527e-01,9.526743292808532715e-01,4.451592266559600830e-01,-4.099211394786834717e-01,7.207998037338256836e-01
-9.038586616516113281e-01,-5.882593393325805664e-01,-8.489686250686645508e-01,-8.452613353729248047e-01,-6.342636942863464355e-01,-3.044558763504028320e-01,1.210951358079910278e-01,9.548442363739013672e-01
2.118249833583831787e-01,-1.099775806069374084e-01,-6.094257831573486328e-01,2.634127810597419739e-02,2.255854606628417969e+00,-1.002788901329040527e+00,-9.439385682344436646e-02,-1.087325215339660645e+00
-3.756319284439086914e-01,-1.156754717230796814e-01,-1.569788604974746704e-01,-7.628094754181802273e-04,1.106090903282165527e+00,4.315441846847534180e-02,-4.924982786178588867e-01,2.108520507812500000e+00
4.697146415710449219e-01,-2.680855095386505127e-01,-2.289536148309707642e-01,5.301432013511657715e-01,-1.650042533874511719e-01,-1.556846261024475098e+00,-2.587434053421020508e-01,-7.164431735873222351e-03
8.026273846626281738e-01,8.672099709510803223e-01,-5.799143910408020020e-01,-1.468120574951171875e+00,-1.836161255836486816e+00,-2.362307533621788025e-02,-1.977599561214447021e-01,-4.175807535648345947e-01
5.560565590858459473e-01,4.910992383956909180e-01,3.180672824382781982e-01,6.550152301788330078e-01,-8.073897957801818848e-01,4.812977313995361328e-01,-4.825819656252861023e-02,-2.755395472049713135e-01
-5.456722974777221680e-01,5.085472390055656433e-02,1.123888045549392700e-01,-5.021230578422546387e-01,-7.634342312812805176e-01,-1.918901085853576660e+00,1.733050793409347534e-01,-1.182945678010582924e-03
-1.329694509506225586e+00,-3.994833528995513916e-01,-2.435969114303588867e-01,-5.236822962760925293e-01,-8.949406743049621582e-01,2.932929039001464844e+00,-1.119862347841262817e-01,-8.764339685440063477e-01
-5.749509930610656738e-01,7.447959184646606445e-01,2.461585700511932373e-01,-4.834021255373954773e-02,1.467387098819017410e-02,-5.950509905815124512e-01,-7.491622865200042725e-02,-1.595097780227661133e+00
4.260916411876678467e-01,-7.401755452156066895e-01,-4.476575255393981934e-01,-3.462184071540832520e-01,2.520462274551391602e-01,1.425994485616683960e-01,5.046992376446723938e-02,-6.451569795608520508e-01
-9.390544295310974121e-01,-6.019686460494995117e-01,-7.607588171958923340e-01,-7.597101479768753052e-02,3.930953443050384521e-01,1.795273832976818085e-02,-1.709244698286056519e-01,-1.879172027111053467e-01
-7.215737700462341309e-01,-5.604450106620788574e-01,-6.516376137733459473e-01,-4.971462190151214600e-01,-3.109679222106933594e-01,9.624287486076354980e-03,-4.205839335918426514e-02,9.733461737632751465e-01
-8.773107528686523438e-01,-5.265581011772155762e-01,-6.897149085998535156e-01,-1.164591431617736816e+00,1.077209353446960449e+00,7.308261990547180176e-01,1.748094409704208374e-01,-7.490733265876770020e-01
-7.109194993972778320e-01,2.475809014867991209e-04,-2.576453089714050293e-01,-3.624072670936584473e-01,-3.886916637420654297e-01,-2.567046284675598145e-01,5.526413023471832275e-02,-7.806190848350524902e-02
9.539216756820678711e-01,-1.654860675334930420e-01,-2.576811015605926514e-01,-3.781168162822723389e-02,-2.652527093887329102e-01,-6.733425259590148926e-01,8.634009212255477905e-02,-4.641591012477874756e-01
-3.687029480934143066e-01,-2.612454593181610107e-01,-2.090463638305664062e-01,2.442416697740554810e-01,1.579543948173522949e-01,8.603783845901489258e-01,-7.799714058637619019e-02,2.258678227663040161e-01
3.251519203186035156e-01,-3.647790988907217979e-03,3.110901713371276855e-01,-2.741762436926364899e-02,3.263211846351623535e-01,-3.258486688137054443e-01,9.878260642290115356e-02,1.190127611160278320e+00
-3.864743560552597046e-02,-1.765085309743881226e-01,-2.940368466079235077e-02,-8.769931644201278687e-02,-2.675927281379699707e-01,2.268948256969451904e-01,-3.065047785639762878e-02,-5.492885708808898926e-01
1.884059756994247437e-01,4.584823846817016602e-01,6.728950738906860352e-01,-5.695576965808868408e-02,1.807882487773895264e-01,4.959011971950531006e-01,-3.590374588966369629e-01,-8.964344859123229980e-01
4.755932390689849854e-01,4.535613954067230225e-01,3.523408174514770508e-01,-1.891111582517623901e-01,-2.786879837512969971e-01,-8.849633336067199707e-01,-1.812171004712581635e-02,9.944300651550292969e-01
3.193010091781616211e-01,-9.608329534530639648e-01,-4.267774820327758789e-01,-9.467418193817138672e-01,-1.265573382377624512e+00,8.637239933013916016e-01,-2.037159204483032227e-01,6.772730946540832520e-01
4.081183969974517822e-01,-6.721457839012145996e-01,-6.028788089752197266e-01,6.037301421165466309e-01,6.297211050987243652e-01,2.605072975158691406e+00,2.843139320611953735e-02,-1.151987314224243164e+00
2.989337146282196045e-01,-2.761216461658477783e-01,3.583979308605194092e-01,-4.733202755451202393e-01,-1.025389730930328369e-01,5.916399359703063965e-01,-3.489734977483749390e-02,-8.994412422180175781e-01
2.497780025005340576e-01,2.444467842578887939e-01,6.624665856361389160e-01,1.911449879407882690e-01,1.156465053558349609e+00,2.273296833038330078e+00,7.203838229179382324e-02,-2.004015296697616577e-01
1.194242119789123535e+00,3.539568483829498291e-01,7.799645662307739258e-01,1.068763732910156250e+00,8.332055807113647461e-01,1.234317064285278320e+00,1.359734591096639633e-02,-6.781154870986938477e-01
-6.048660874366760254e-01,-6.521710753440856934e-01,-9.986703395843505859e-01,-4.842747747898101807e-01,-6.041270494461059570e-01,-1.037306189537048340e+00,-2.623049914836883545e-01,-9.750166535377502441e-01
-3.615967631340026855e-01,6.136899068951606750e-02,2.265459895133972168e-01,2.654066309332847595e-02,-3.721744716167449951e-01,-1.484768390655517578e+00,2.561545670032501221e-01,2.785686850547790527e-01
5.623100996017456055e-01,9.277730584144592285e-01,1.159229874610900879e+00,7.382250428199768066e-01,1.563285112380981445e+00,1.135917186737060547e+00,-6.475208401679992676e-01,-5.109392479062080383e-02
2.699383795261383057e-01,-2.809197306632995605e-01,2.340248376131057739e-01,-1.240230351686477661e-01,1.637051582336425781e+00,7.489252090454101562e-01,1.456050574779510498e-02,-1.290329813957214355e+00
-1.300769299268722534e-02,1.134453177452087402e+00,4.758492410182952881e-01,5.357403159141540527e-01,2.815080404281616211e+00,1.213742643594741821e-01,-1.522333770990371704e-01,1.601066589355468750e+00
-8.045399934053421021e-02,1.150154352188110352e+00,7.594072818756103516e-02,3.022167980670928955e-01,-2.305688112974166870e-01,1.831389784812927246e+00,-1.228134632110595703e-01,-2.242264509201049805e+00
-8.229016065597534180e-01,-6.654162406921386719e-01,-8.003482818603515625e-01,-4.748763144016265869e-01,-6.978248953819274902e-01,3.930282890796661377e-01,-5.589976441115140915e-03,7.149135470390319824e-01
2.047550231218338013e-01,-3.400953412055969238e-01,5.505310893058776855e-01,7.943201065063476562e-02,7.674234509468078613e-01,8.063822984695434570e-01,1.346094999462366104e-02,-1.549481272697448730e+00
2.785027325153350830e-01,2.416090071201324463e-01,8.371458388864994049e-03,-7.360343821346759796e-03,-1.123627662658691406e+00,-1.181386709213256836e+00,-4.092433303594589233e-02,4.857422113418579102e-01
2.574696838855743408e-01,-6.986057758331298828e-02,2.025712281465530396e-01,7.411828637123107910e-02,-2.691057138144969940e-02,-5.856423974037170410e-01,1.355531364679336548e-01,6.972519755363464355e-01
9.824248552322387695e-01,1.037333965301513672e+00,4.660812020301818848e-01,1.411750555038452148e+00,-7.722109556198120117e-01,5.710247159004211426e-01,9.510138630867004395e-02,-1.791658043861389160e+00
7.675380259752273560e-02,-2.062311619520187378e-01,-3.120561242103576660e-01,-7.662006020545959473e-01,-1.386343128979206085e-02,5.043128132820129395e-01,-7.332758605480194092e-02,-6.645040214061737061e-02
3.407762050628662109e-01,-9.188458323478698730e-01,3.208438456058502197e-01,-3.503962159156799316e-01,-9.216530919075012207e-01,1.096260190010070801e+00,-2.839866280555725098e-01,-3.693712472915649414e+00
1.363025456666946411e-01,-2.357936501502990723e-01,-7.875209301710128784e-02,-2.285737097263336182e-01,1.318195760250091553e-01,-1.434269547462463379e+00,1.407890468835830688e-01,2.207351326942443848e-01
3.734458684921264648e-01,1.943728029727935791e-01,6.045218706130981445e-01,6.199250221252441406e-01,6.485857963562011719e-01,7.659379243850708008e-01,2.742590606212615967e-01,-7.698696255683898926e-01
-8.300376534461975098e-01,-1.128323674201965332e+00,-9.300745725631713867e-01,-5.493849515914916992e-01,2.844983041286468506e-01,7.324854731559753418e-01,-2.746447622776031494e-01,9.784061461687088013e-02
-4.022218585014343262e-01,-9.799388647079467773e-01,-3.534314632415771484e-01,-6.560474038124084473e-01,-1.311193704605102539e+00,2.776466310024261475e-01,-5.785475373268127441e-01,6.300120949745178223e-01
-4.288223385810852051e-01,1.508098691701889038e-01,-2.319122552871704102e-01,-1.094308719038963318e-01,-1.363942265510559082e+00,-1.206562757492065430e+00,-8.308423683047294617e-03,-1.562084674835205078e+00
-3.092553317546844482e-01,-7.222388982772827148e-01,-7.290127277374267578e-01,-3.227134644985198975e-01,-1.462363839149475098e+00,-8.177759051322937012e-01,-8.420776575803756714e-02,3.851186633110046387e-01
